name,bendingLeftBias,bendingRightBias,bendingWarp,bendingWeft,bucklingRatioLeftBias,bucklingRatioRightBias,bucklingRatioWarp,bucklingRatioWeft,bucklingStiffnessLeftBias,bucklingStiffnessRightBias,bucklingStiffnessWarp,bucklingStiffnessWeft,density,friction,internalDamping,leftShear,nonlinearLeftShear_0_lengthRatio,nonlinearLeftShear_0_stiffnessRatio,nonlinearLeftShear_1_lengthRatio,nonlinearLeftShear_1_stiffnessRatio,nonlinearLeftShear_2_lengthRatio,nonlinearLeftShear_2_stiffnessRatio,nonlinearLeftShear_3_lengthRatio,nonlinearLeftShear_3_stiffnessRatio,nonlinearRightShear_0_lengthRatio,nonlinearRightShear_0_stiffnessRatio,nonlinearRightShear_1_lengthRatio,nonlinearRightShear_1_stiffnessRatio,nonlinearRightShear_2_lengthRatio,nonlinearRightShear_2_stiffnessRatio,nonlinearRightShear_3_lengthRatio,nonlinearRightShear_3_stiffnessRatio,nonlinearStretchWarp_0_lengthRatio,nonlinearStretchWarp_0_stiffnessRatio,nonlinearStretchWarp_1_lengthRatio,nonlinearStretchWarp_1_stiffnessRatio,nonlinearStretchWarp_2_lengthRatio,nonlinearStretchWarp_2_stiffnessRatio,nonlinearStretchWarp_3_lengthRatio,nonlinearStretchWarp_3_stiffnessRatio,nonlinearStretchWeft_0_lengthRatio,nonlinearStretchWeft_0_stiffnessRatio,nonlinearStretchWeft_1_lengthRatio,nonlinearStretchWeft_1_stiffnessRatio,nonlinearStretchWeft_2_lengthRatio,nonlinearStretchWeft_2_stiffnessRatio,nonlinearStretchWeft_3_lengthRatio,nonlinearStretchWeft_3_stiffnessRatio,rightShear,stretchWarp,stretchWeft,thickness
V2_Woven_Seersucker_2_6693,3543.395751953125,3543.395751953125,4476.65185546875,6903.09423828125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,88.0,0.029999999329447746,9.999999747378752e-05,7662.9736328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7662.9736328125,63819.50390625,85820.7578125,0.5
V2_Non-Fabric_Tyvek_2_6733,22214.97265625,22214.97265625,26478.10546875,18000.0234375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25241267681121826,0.25241267681121826,0.25023263692855835,0.25458383560180664,60.0,0.029999999329447746,9.999999747378752e-05,86050.9375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86050.9375,59413.94140625,93037.140625,0.5
V2_Woven_Corduroy_3_6771,13633.287109375,13633.287109375,22766.04296875,5910.82861328125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2900197207927704,0.2900197207927704,0.28964242339134216,0.2888445258140564,296.0,0.029999999329447746,9.999999747378752e-05,23012.095703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22833.44921875,75342.8515625,60169.3515625,0.5
V2_Woven_Satin_3_6809,2597.445068359375,2597.445068359375,2774.652587890625,2530.585693359375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.34083810448646545,0.34083810448646545,0.3475923538208008,0.33397310972213745,244.0,0.029999999329447746,9.999999747378752e-05,10008.9990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12795.3837890625,89235.5625,105213.5546875,0.5
V2_Cut_Sew_Knit_ITY_MatteJersey_3_6849,218.603759765625,218.603759765625,319.4980773925781,137.888427734375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,216.0,0.029999999329447746,9.999999747378752e-05,28600.62109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28600.62109375,25056.623046875,15145.6083984375,0.5
V2_Woven_Melton_Boiled_3_6889,14841.51171875,14841.51171875,37101.94140625,12984.1220703125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,159.0,0.029999999329447746,9.999999747378752e-05,16135.8076171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16135.8076171875,21292.84375,15518.3896484375,0.5
V2_Woven_Plain_3_6929,2612.481689453125,2612.481689453125,2120.790283203125,3700.7412109375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25148627161979675,0.25148627161979675,0.25246864557266235,0.25718533992767334,60.0,0.029999999329447746,9.999999747378752e-05,38860.69921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38517.4609375,85118.5625,93901.8203125,0.5
V2_Woven_Denim_3_6969,14986.9599609375,14986.9599609375,23809.81640625,6291.515625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.3864193558692932,0.3864193558692932,0.3852240741252899,0.3840797245502472,180.0,0.029999999329447746,9.999999747378752e-05,12440.251953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13976.9931640625,55924.6171875,42180.7734375,0.5
V1_Woven_Cotton_Stretch_Sateen_7003,19938.755859375,19938.755859375,49084.390625,6090.982421875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,229.79798889160156,0.029999999329447746,9.999999747378752e-05,274146.0,1.0,0.8896424174308777,1.0040874481201172,1.1986870765686035,1.0266624689102173,1.1986870765686035,1.0459949970245361,1.1986870765686035,1.0,0.8896424174308777,1.0040874481201172,1.1986870765686035,1.0266624689102173,1.1986870765686035,1.0459949970245361,1.1986870765686035,1.0,0.27485740184783936,1.0019899606704712,1.9447160959243774,1.0058300495147705,1.9447160959243774,1.0084949731826782,1.9447160959243774,1.0,0.38430604338645935,1.0028375387191772,2.177449941635132,1.0162450075149536,2.177449941635132,1.0285000801086426,2.177449941635132,274146.0,514213.875,459252.8125,0.5199999809265137
V1_Woven_Wool_7033,9991.84765625,9991.84765625,17643.775390625,8427.9072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.7778015136719,0.029999999329447746,9.999999747378752e-05,344638.28125,1.0,1.0,1.0141700506210327,1.0,1.0475025177001953,1.0,1.0735050439834595,1.0,1.0,1.0,1.0141700506210327,1.0,1.0475025177001953,1.0,1.0735050439834595,1.0,1.0,0.0018526968779042363,1.0049550533294678,1.6499415636062622,1.015412449836731,3.7053937911987305,1.0226600170135498,3.7053937911987305,1.0,0.09589051455259323,1.0037075281143188,1.9516658782958984,1.0116649866104126,1.9516658782958984,1.01683509349823,1.9516658782958984,344638.28125,269876.84375,512382.78125,1.3700000047683716
V2_Woven_Eyelet_3_7069,4078.3544921875,4078.3544921875,6690.9140625,3677.710693359375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2526107132434845,0.2526107132434845,0.25454574823379517,0.2523058354854584,120.0,0.029999999329447746,9.999999747378752e-05,17943.234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19123.369140625,95944.921875,61220.5546875,0.5
V2_Woven_Ripstop_3_7109,6448.24267578125,6448.24267578125,8907.814453125,6309.4970703125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2514062523841858,0.2514062523841858,0.2514316737651825,0.2513144016265869,136.0,0.029999999329447746,9.999999747378752e-05,60672.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62840.28515625,268484.9375,270843.4375,0.5
V1_Woven_Silk_Faille_7143,13802.83203125,13802.83203125,3064.965576171875,67498.1484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.82827758789062,0.029999999329447746,9.999999747378752e-05,530724.0625,1.0,0.2863890528678894,1.0028400421142578,2.0690321922302246,1.0204174518585205,2.0690321922302246,1.0376651287078857,2.0690321922302246,1.0,0.2863890528678894,1.0028400421142578,2.0690321922302246,1.0204174518585205,2.0690321922302246,1.0376651287078857,2.0690321922302246,1.0,0.16603697836399078,1.0032525062561035,3.636197805404663,1.0070799589157104,3.8725662231445312,1.0093250274658203,3.8725662231445312,1.0,0.9768525958061218,1.0011299848556519,1.055949330329895,1.0028749704360962,1.055949330329895,1.0051450729370117,1.055949330329895,530724.0625,258226.703125,947015.125,0.23999999463558197
V2_Woven_Twill_3_7175,23357.423828125,23357.423828125,33964.17578125,6810.93017578125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2512328326702118,0.2512328326702118,0.2505442500114441,0.25264236330986023,200.0,0.029999999329447746,9.999999747378752e-05,37556.4765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36139.5,172693.328125,130812.640625,0.5
V1_Woven_Interlining_Acetate_Lining_7209,5347.96044921875,5347.96044921875,8823.3857421875,3070.957763671875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,61.61616516113281,0.029999999329447746,9.999999747378752e-05,159346.75,1.0,1.0,1.0504150390625,1.0,1.1620850563049316,1.0,1.246840000152588,10.08828353881836,1.0,1.0,1.0504150390625,1.0,1.1620850563049316,1.0,1.246840000152588,10.08828353881836,1.0,0.37365010380744934,1.0024149417877197,3.846172332763672,1.0054049491882324,3.846172332763672,1.0076650381088257,3.846172332763672,1.0,0.6566916704177856,1.0028325319290161,2.9513044357299805,1.0062425136566162,3.4942893981933594,1.0093400478363037,3.4942893981933594,159346.75,259998.75,286181.21875,0.10000000149011612
V2_Non-Fabric_PVC_1_7243,21163.48046875,21163.48046875,40812.40625,20023.97265625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,316.0,0.029999999329447746,9.999999747378752e-05,623993.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623993.375,311159.5,373911.75,0.5
V2_Cut_Sew_Knit_Pointelle_2_7285,2343.095458984375,2343.095458984375,12268.6103515625,503.6701354980469,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,288.0,0.029999999329447746,9.999999747378752e-05,10771.2060546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10771.2060546875,12981.962890625,9077.0185546875,0.5
V2_Woven_Chambray_Oxford_2_7325,5933.58740234375,5933.58740234375,9414.021484375,4816.4638671875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25177064538002014,0.25177064538002014,0.25203219056129456,0.25184300541877747,112.0,0.029999999329447746,9.999999747378752e-05,35196.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33438.4765625,131944.984375,152268.703125,0.5
V2_Woven_Dobby_3_7363,11548.1376953125,11548.1376953125,26365.8359375,3501.474365234375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,202.0,0.029999999329447746,9.999999747378752e-05,6124.87353515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6092.15673828125,264704.09375,5813.47314453125,0.5
V2_Cut_Sew_Knit_LowGaugeKnit_1_7403,1196.9150390625,1196.9150390625,4949.45849609375,937.4765014648438,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,268.0,0.029999999329447746,9.999999747378752e-05,10970.9619140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11974.3525390625,17367.794921875,14235.8388671875,0.5
V2_Cut_Sew_Knit_Waffle_2_7445,487.083984375,487.083984375,1067.4273681640625,221.3681640625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,192.0,0.029999999329447746,9.999999747378752e-05,10276.4404296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10784.0224609375,11272.6376953125,7218.42333984375,0.5
V2_Cut_Sew_Knit_Mesh_Tulle_3_7487,205.6991729736328,205.6991729736328,922.327392578125,63.849143981933594,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.7083583474159241,0.7083583474159241,0.7220844030380249,0.7912777662277222,16.0,0.029999999329447746,9.999999747378752e-05,16517.298828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18772.41796875,10867.181640625,7751.1826171875,0.5
V2_Woven_ClipJacquard_1_7529,1465.3822021484375,1465.3822021484375,2043.7830810546875,2204.177001953125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2595190405845642,0.2595190405845642,0.2643223702907562,0.26101624965667725,92.0,0.029999999329447746,9.999999747378752e-05,5266.5224609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5493.580078125,87049.4453125,70773.2734375,0.5
V2_Woven_Flannel_1_7571,5781.412109375,5781.412109375,10702.6689453125,3435.344970703125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2500864565372467,0.2500864565372467,0.25015661120414734,0.25104156136512756,152.0,0.029999999329447746,9.999999747378752e-05,6422.1201171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5236.77880859375,136527.34375,100656.4453125,0.5
V1_Cut_Sew_Knit_Cotton_Terry_Cloth_7605,6597.3447265625,6597.3447265625,5969.0263671875,8796.4599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.029999999329447746,9.999999747378752e-05,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,35000.0,45000.0,0.5
V1_Cut_Sew_Knit_Cotton_Terry_Cloth_7606,6597.3447265625,6597.3447265625,5969.0263671875,8796.4599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.029999999329447746,9.999999747378752e-05,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,35000.0,45000.0,0.5
V1_Cut_Sew_Knit_Cotton_Terry_Cloth_7607,6597.3447265625,6597.3447265625,5969.0263671875,8796.4599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.029999999329447746,9.999999747378752e-05,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30000.0,35000.0,45000.0,0.5
V2_Cut_Sew_Knit_DoubleKnit_Interlock_2_7637,672.087158203125,672.087158203125,4295.24169921875,572.8139038085938,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,176.0,0.029999999329447746,9.999999747378752e-05,58168.74609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58168.74609375,118539.7578125,40377.0390625,0.5
V2_Cut_Sew_Knit_Jersey_2_7677,2007.94091796875,2007.94091796875,6017.56005859375,122.16793823242188,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,160.0,0.029999999329447746,9.999999747378752e-05,19589.1015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15860.0986328125,23306.908203125,20901.072265625,0.5
V2_Woven_Melton_Boiled_1_7715,18226.658203125,18226.658203125,24295.296875,18226.658203125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,336.0,0.029999999329447746,9.999999747378752e-05,55282.859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294134.25,294134.25,189951.5,0.5
V2_Woven_Crepe_CDC_1_7755,1036.899658203125,1036.899658203125,1878.3057861328125,886.5413208007812,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.4908064305782318,0.4908064305782318,0.4926215410232544,0.4774773120880127,296.0,0.029999999329447746,9.999999747378752e-05,4147.28662109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4429.7568359375,38063.66015625,19031.783203125,0.5
V2_Woven_Flannel_3_7795,6092.09521484375,6092.09521484375,6904.333984375,2661.80615234375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25073733925819397,0.25073733925819397,0.25314652919769287,0.2541255056858063,128.0,0.029999999329447746,9.999999747378752e-05,10570.080078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10636.517578125,107563.7421875,60895.7109375,0.5
V2_Woven_Boucle_2_7837,15313.607421875,15313.607421875,13313.1572265625,33594.81640625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,340.0,0.029999999329447746,9.999999747378752e-05,12736.0830078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12736.0830078125,38460.0390625,15733.3466796875,0.5
V2_Woven_Flannel_3_7879,6092.09521484375,6092.09521484375,6904.333984375,2661.80615234375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25073733925819397,0.25073733925819397,0.25314652919769287,0.2541255056858063,128.0,0.029999999329447746,9.999999747378752e-05,10570.080078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10636.517578125,107563.7421875,60895.7109375,0.5
V2_Woven_Boucle_2_7921,15313.607421875,15313.607421875,13313.1572265625,33594.81640625,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,340.0,0.029999999329447746,9.999999747378752e-05,12736.0830078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12736.0830078125,38460.0390625,15733.3466796875,0.5
V2_Cut_Sew_Knit_PolarFleece_2_7963,6160.505859375,6160.505859375,9203.447265625,7195.1240234375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.8679426312446594,0.8679426312446594,0.8694344162940979,0.8708694577217102,260.0,0.029999999329447746,9.999999747378752e-05,28051.37109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28051.37109375,50255.8515625,33780.7265625,0.5
V2_Woven_Dobby_2_8003,6265.45166015625,6265.45166015625,9743.666015625,5949.2451171875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2512603998184204,0.2512603998184204,0.2521873116493225,0.2580212950706482,180.0,0.029999999329447746,9.999999747378752e-05,12328.1953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12801.72265625,96994.8359375,57607.15234375,0.5
V2_Cut_Sew_Knit_DobbyMesh_2_8045,707.00537109375,707.00537109375,1354.6104736328125,862.66455078125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.4006774425506592,0.4006774425506592,0.42534151673316956,0.411161333322525,112.0,0.029999999329447746,9.999999747378752e-05,13391.5810546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14043.33984375,19013.001953125,15864.98046875,0.5
V1_Fur_Muskrat_Belly_8079,4084.070556640625,4084.070556640625,3769.911376953125,4398.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,1.0,0.04358084499835968,1.0745949745178223,3.4170138835906982,1.172510027885437,9.49077033996582,1.2485100030899048,15.284012794494629,1.0,0.04358084499835968,1.0745949745178223,3.4170138835906982,1.172510027885437,9.49077033996582,1.2485100030899048,15.284012794494629,1.0,0.15631727874279022,1.070002555847168,3.400958776473999,1.1683449745178223,8.112329483032227,1.2443450689315796,10.630495071411133,1.0,0.042810145765542984,1.0995949506759644,2.761101245880127,1.197510004043579,5.695216655731201,1.2735100984573364,6.4740986824035645,660000.0,1700000.0,700000.0,0.6700000166893005
V1_Fur_Muskrat_Belly_8080,4084.070556640625,4084.070556640625,3769.911376953125,4398.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,1.0,0.04358084499835968,1.0745949745178223,3.4170138835906982,1.172510027885437,9.49077033996582,1.2485100030899048,15.284012794494629,1.0,0.04358084499835968,1.0745949745178223,3.4170138835906982,1.172510027885437,9.49077033996582,1.2485100030899048,15.284012794494629,1.0,0.15631727874279022,1.070002555847168,3.400958776473999,1.1683449745178223,8.112329483032227,1.2443450689315796,10.630495071411133,1.0,0.042810145765542984,1.0995949506759644,2.761101245880127,1.197510004043579,5.695216655731201,1.2735100984573364,6.4740986824035645,660000.0,1700000.0,700000.0,0.6700000166893005
V1_Fur_Muskrat_Belly_8081,4084.070556640625,4084.070556640625,3769.911376953125,4398.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,1.0,0.04358084499835968,1.0745949745178223,3.4170138835906982,1.172510027885437,9.49077033996582,1.2485100030899048,15.284012794494629,1.0,0.04358084499835968,1.0745949745178223,3.4170138835906982,1.172510027885437,9.49077033996582,1.2485100030899048,15.284012794494629,1.0,0.15631727874279022,1.070002555847168,3.400958776473999,1.1683449745178223,8.112329483032227,1.2443450689315796,10.630495071411133,1.0,0.042810145765542984,1.0995949506759644,2.761101245880127,1.197510004043579,5.695216655731201,1.2735100984573364,6.4740986824035645,660000.0,1700000.0,700000.0,0.6700000166893005
V1_Woven_Cotton_40s_Poplin_8105,6138.9189453125,6138.9189453125,8056.39501953125,5174.189453125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,129.2929229736328,0.029999999329447746,9.999999747378752e-05,154035.328125,1.0,1.0,1.0124925374984741,1.0,1.0391725301742554,1.0,1.0601650476455688,1.0,1.0,1.0,1.0124925374984741,1.0,1.0391725301742554,1.0,1.0601650476455688,1.0,1.0,0.3971861004829407,1.0036699771881104,3.100890636444092,1.0091675519943237,3.1732354164123535,1.0126750469207764,3.1732354164123535,1.0,0.1448565274477005,1.0015599727630615,2.361217498779297,1.0049874782562256,2.361217498779297,1.00850510597229,2.361217498779297,154035.328125,315135.78125,423510.3125,0.27000001072883606
V2_Woven_Corduroy_1_8137,14001.75390625,14001.75390625,23381.341796875,6070.5810546875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.2900197207927704,0.2900197207927704,0.28964242339134216,0.2888445258140564,304.0,0.029999999329447746,9.999999747378752e-05,23634.044921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23450.5703125,77379.1484375,61795.55078125,0.5
V2_Cut_Sew_Knit_Rib_2_8175,613.5167236328125,613.5167236328125,84.40454864501953,140.68222045898438,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,220.0,0.029999999329447746,9.999999747378752e-05,15926.5673828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23052.650390625,14345.4912109375,15994.693359375,0.5
V1_Leather_Lambskin_8209,9967.8798828125,9967.8798828125,20034.62890625,6516.4228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.78790283203125,0.029999999329447746,9.999999747378752e-05,472419.0,1.0,0.06833784282207489,1.0095875263214111,1.2767086029052734,1.022497534751892,1.3343985080718994,1.0335050821304321,1.706717848777771,1.0,0.06833784282207489,1.0095875263214111,1.2767086029052734,1.022497534751892,1.3343985080718994,1.0335050821304321,1.706717848777771,1.0,0.3498303294181824,1.0040899515151978,1.8934379816055298,1.0133349895477295,2.540776014328003,1.0193300247192383,2.540776014328003,1.0,0.5884796380996704,1.0104124546051025,1.9046034812927246,1.0254199504852295,3.512845754623413,1.0376750230789185,4.523660182952881,472419.0,393580.53125,189277.8125,0.8399999737739563
V2_Non-Fabric_PVC_2_8243,164940.9375,164940.9375,147696.296875,156614.078125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25049206614494324,0.25049206614494324,0.2508333921432495,0.2506365478038788,924.0,0.029999999329447746,9.999999747378752e-05,243453.828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243453.828125,104494.984375,573216.625,0.5
V1_Cut_Sew_Knit_Rib_2X2_468gsm_8281,6156.89599609375,6156.89599609375,76702.0390625,2393.848876953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.1818542480469,0.029999999329447746,9.999999747378752e-05,201563.078125,1.0,1.0,1.034999966621399,1.0,1.1349999904632568,1.0,1.2110000848770142,1.0,1.0,1.0,1.034999966621399,1.0,1.1349999904632568,1.0,1.2110000848770142,1.0,1.0,1.0,1.0299999713897705,1.0,1.1299999952316284,1.0,1.2060000896453857,1.0050806999206543,1.0,1.0,1.065000057220459,1.0,1.2649999856948853,1.0,1.4160000085830688,1.0,201563.078125,442160.9375,110086.65625,1.4900000095367432
V1_Woven_Wool_Melton_8313,7672.89990234375,7672.89990234375,13041.8330078125,5749.43212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.7778015136719,0.029999999329447746,9.999999747378752e-05,232752.5,1.0,0.4690869450569153,1.0129175186157227,2.1915857791900635,1.0358250141143799,2.4380221366882324,1.0543349981307983,3.1496922969818115,1.0,0.4690869450569153,1.0129175186157227,2.1915857791900635,1.0358250141143799,2.4380221366882324,1.0543349981307983,3.1496922969818115,1.0,0.18010282516479492,1.0032850503921509,1.9588704109191895,1.0074925422668457,1.9588704109191895,1.0110000371932983,1.9588704109191895,1.0,0.16825039684772491,1.0024125576019287,1.6949098110198975,1.0112475156784058,1.6949098110198975,1.018494963645935,1.6949098110198975,232752.5,510498.28125,590001.875,1.059999942779541
V2_Woven_Boucle_1_8349,27305.892578125,27305.892578125,26581.763671875,26504.208984375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,376.0,0.029999999329447746,9.999999747378752e-05,23550.986328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23550.986328125,17822.685546875,27099.083984375,0.5
V1_Cut_Sew_Knit_Cotton_Stretch_Velvet_8385,524.3098754882812,524.3098754882812,656.1363525390625,446.4123840332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.37371826171875,0.029999999329447746,9.999999747378752e-05,17155.453125,1.0,0.19262966513633728,1.0800000429153442,2.5926640033721924,1.1799999475479126,5.661200046539307,1.25600004196167,5.692192554473877,1.0,0.19262966513633728,1.0800000429153442,2.5926640033721924,1.1799999475479126,5.661200046539307,1.25600004196167,5.692192554473877,1.0,0.012233305722475052,1.059999942779541,4.89351749420166,1.159999966621399,8.658453941345215,1.2360000610351562,10.596565246582031,1.0,0.2834455072879791,1.0950000286102295,2.4742910861968994,1.1950000524520874,5.168346405029297,1.2710000276565552,5.168346405029297,17155.453125,40872.02734375,16304.287109375,0.5600000023841858
V2_Cut_Sew_Knit_Pique_2_8417,2025.1431884765625,2025.1431884765625,7686.7021484375,401.23876953125,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,1.0,1.0,1.0,1.0,188.0,0.029999999329447746,9.999999747378752e-05,12404.794921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22445.53515625,23636.5234375,31716.87109375,0.5
V1_Non-Fabric_Fusible_Rigid_8447,62831.85546875,62831.85546875,62831.85546875,62831.85546875,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,300.0,0.029999999329447746,9.999999747378752e-05,3400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400000.0,1700000.0,1700000.0,0.5
V2_Woven_Organza_1_8477,2653.3046875,2653.3046875,5143.619140625,3497.079833984375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25235986709594727,0.25235986709594727,0.25025057792663574,0.2524995803833008,36.0,0.029999999329447746,9.999999747378752e-05,6741.77880859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6741.77880859375,46053.5625,18347.15234375,0.5
