name,bendingRightBias,stretchWarp,bucklingRatioWeft,bucklingStiffnessWeft,bucklingStiffnessRightBias,bucklingStiffnessWarp,rightShear,bucklingStiffnessLeftBias,internalDamping,nonlinearLeftShear,bucklingRatioRightBias,bendingWeft,density,stretchWeft,bendingWarp,nonlinearStretchWeft,leftShear,bucklingRatioLeftBias,nonlinearRightShear,thickness,bendingLeftBias,friction,bucklingRatioWarp,nonlinearStretchWarp
V2_Cut_Sew_Knit_PolarFleece_3_6078,6350.0595703125,51802.1875,0.30000001192092896,0.8708694577217102,0.8679426312446594,0.8694344162940979,28914.490234375,0.8679426312446594,9.999999747378752e-05,,0.30000001192092896,7416.51220703125,268.0,34820.1328125,9486.6298828125,,28914.490234375,0.30000001192092896,,0.5,6350.0595703125,0.029999999329447746,0.30000001192092896,
V2_Woven_Ottoman_2_6117,12489.5556640625,27718.861328125,0.30000001192092896,0.25,0.25,0.25,27718.861328125,0.25,9.999999747378752e-05,,0.30000001192092896,48452.66796875,172.0,344000.0,15139.474609375,,29004.6640625,0.30000001192092896,,0.5,12489.5556640625,0.029999999329447746,0.30000001192092896,
V2_Woven_Organza_3_6157,744.1329956054688,34702.77734375,0.30000001192092896,0.384877473115921,0.3845112919807434,0.3821132183074951,4017.00390625,0.3845112919807434,9.999999747378752e-05,,0.30000001192092896,1220.224609375,34.0,20510.462890625,1462.123779296875,,3559.3740234375,0.30000001192092896,,0.5,744.1329956054688,0.029999999329447746,0.30000001192092896,
V2_Woven_Chambray_Oxford_1_6197,19073.04296875,366030.15625,0.30000001192092896,0.25310051441192627,0.25188198685646057,0.25307804346084595,67240.703125,0.25188198685646057,9.999999747378752e-05,,0.30000001192092896,14831.58984375,276.0,301856.03125,18633.12109375,,67240.703125,0.30000001192092896,,0.5,19073.04296875,0.029999999329447746,0.30000001192092896,
V1_Woven_Silk_Crepede_Chine_6231,680.1047973632812,71935.390625,0.0,0.0,0.0,0.0,5666.97705078125,0.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.17646092176437378}, {'lengthRatio': 1.1591700315475464, 'stiffnessRatio': 6.330075740814209}, {'lengthRatio': 1.2591650485992432, 'stiffnessRatio': 19.956954956054688}, {'lengthRatio': 1.3351651430130005, 'stiffnessRatio': 93.11328125}]",0.0,572.2467651367188,69.69697570800781,140084.3125,841.891845703125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8623162508010864}, {'lengthRatio': 1.0154149532318115, 'stiffnessRatio': 2.6779284477233887}, {'lengthRatio': 1.0370875597000122, 'stiffnessRatio': 6.376008033752441}, {'lengthRatio': 1.0543299913406372, 'stiffnessRatio': 7.1385579109191895}]",5666.97705078125,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.17646092176437378}, {'lengthRatio': 1.1591700315475464, 'stiffnessRatio': 6.330075740814209}, {'lengthRatio': 1.2591650485992432, 'stiffnessRatio': 19.956954956054688}, {'lengthRatio': 1.3351651430130005, 'stiffnessRatio': 93.11328125}]",0.20000000298023224,680.1047973632812,0.029999999329447746,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.12126714736223221}, {'lengthRatio': 1.0145825147628784, 'stiffnessRatio': 6.2385406494140625}, {'lengthRatio': 1.0295825004577637, 'stiffnessRatio': 9.889812469482422}, {'lengthRatio': 1.041830062866211, 'stiffnessRatio': 13.901363372802734}]"
V2_Woven_ClipJacquard_2_6265,2599.675537109375,116026.8984375,0.30000001192092896,0.2534741163253784,0.25152337551116943,0.2509966492652893,7753.65234375,0.25152337551116943,9.999999747378752e-05,,0.30000001192092896,2052.73291015625,72.0,57760.08984375,4519.22509765625,,7719.18798828125,0.30000001192092896,,0.5,2599.675537109375,0.029999999329447746,0.30000001192092896,
V2_Woven_Eyelet_2_6307,8700.4892578125,204682.5,0.30000001192092896,0.2523058354854584,0.2526107132434845,0.25454574823379517,40796.5234375,0.2526107132434845,9.999999747378752e-05,,0.30000001192092896,7845.78271484375,256.0,130603.8515625,14273.9501953125,,38278.8984375,0.30000001192092896,,0.5,8700.4892578125,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_FrenchTerry_3_6347,5827.36279296875,24789.37890625,0.30000001192092896,1.0,1.0,1.0,26575.32421875,1.0,9.999999747378752e-05,,0.30000001192092896,2365.689453125,344.0,27098.017578125,23262.3125,,24856.986328125,0.30000001192092896,,0.5,5827.36279296875,0.029999999329447746,0.30000001192092896,
V2_Woven_Challis_2_6387,1105.3377685546875,125104.2890625,0.30000001192092896,0.2517865002155304,0.25628432631492615,0.25218039751052856,9164.048828125,0.25628432631492615,9.999999747378752e-05,,0.30000001192092896,2062.90771484375,96.0,64391.09375,4390.77587890625,,9164.048828125,0.30000001192092896,,0.5,1105.3377685546875,0.029999999329447746,0.30000001192092896,
V1_Woven_Muslin_28X36_6423,9200.888671875,388375.21875,0.30000001192092896,0.25,0.25,0.25,108636.5078125,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8472369313240051}, {'lengthRatio': 1.0229175090789795, 'stiffnessRatio': 2.6866517066955566}, {'lengthRatio': 1.0679149627685547, 'stiffnessRatio': 2.9748969078063965}, {'lengthRatio': 1.1026650667190552, 'stiffnessRatio': 4.008147716522217}]",0.30000001192092896,8439.890625,137.3737335205078,470008.28125,9973.87109375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6847240924835205}, {'lengthRatio': 1.0028375387191772, 'stiffnessRatio': 2.127622127532959}, {'lengthRatio': 1.0099974870681763, 'stiffnessRatio': 2.127622127532959}, {'lengthRatio': 1.0160000324249268, 'stiffnessRatio': 2.127622127532959}]",108636.5078125,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8472369313240051}, {'lengthRatio': 1.0229175090789795, 'stiffnessRatio': 2.6866517066955566}, {'lengthRatio': 1.0679149627685547, 'stiffnessRatio': 2.9748969078063965}, {'lengthRatio': 1.1026650667190552, 'stiffnessRatio': 4.008147716522217}]",0.4099999964237213,9200.888671875,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.4700416028499603}, {'lengthRatio': 1.0028350353240967, 'stiffnessRatio': 2.574829578399658}, {'lengthRatio': 1.00832998752594, 'stiffnessRatio': 2.574829578399658}, {'lengthRatio': 1.0118350982666016, 'stiffnessRatio': 2.574829578399658}]"
V1_Woven_Cotton_Sateen_6451,5755.423828125,321432.25,0.30000001192092896,0.25,0.25,0.25,64324.8828125,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8482141494750977}, {'lengthRatio': 1.03707754611969, 'stiffnessRatio': 2.5700058937072754}, {'lengthRatio': 1.1054174900054932, 'stiffnessRatio': 3.800400733947754}, {'lengthRatio': 1.1576651334762573, 'stiffnessRatio': 5.3655476570129395}]",0.30000001192092896,2106.2275390625,137.8787841796875,194124.59375,12268.8505859375,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.25152724981307983}, {'lengthRatio': 1.00832998752594, 'stiffnessRatio': 4.745514869689941}, {'lengthRatio': 1.0183299779891968, 'stiffnessRatio': 5.151330947875977}, {'lengthRatio': 1.0268349647521973, 'stiffnessRatio': 5.151330947875977}]",64324.8828125,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8482141494750977}, {'lengthRatio': 1.03707754611969, 'stiffnessRatio': 2.5700058937072754}, {'lengthRatio': 1.1054174900054932, 'stiffnessRatio': 3.800400733947754}, {'lengthRatio': 1.1576651334762573, 'stiffnessRatio': 5.3655476570129395}]",0.3199999928474426,5755.423828125,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6674110889434814}, {'lengthRatio': 1.0036699771881104, 'stiffnessRatio': 1.985012412071228}, {'lengthRatio': 1.0087499618530273, 'stiffnessRatio': 3.1110754013061523}, {'lengthRatio': 1.0110000371932983, 'stiffnessRatio': 3.1110754013061523}]"
V1_Woven_Linen_6477,15720.3076171875,572710.625,0.30000001192092896,0.25,0.25,0.25,77972.359375,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.5557068586349487}, {'lengthRatio': 1.0245875120162964, 'stiffnessRatio': 3.5740761756896973}, {'lengthRatio': 1.0570850372314453, 'stiffnessRatio': 4.611011505126953}, {'lengthRatio': 1.0818251371383667, 'stiffnessRatio': 5.276556015014648}]",0.30000001192092896,9206.880859375,186.8686981201172,455240.21875,24540.697265625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6182380318641663}, {'lengthRatio': 1.0036674737930298, 'stiffnessRatio': 2.1966423988342285}, {'lengthRatio': 1.0150024890899658, 'stiffnessRatio': 2.1966423988342285}, {'lengthRatio': 1.0243350267410278, 'stiffnessRatio': 2.1966423988342285}]",77972.359375,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.5557068586349487}, {'lengthRatio': 1.0245875120162964, 'stiffnessRatio': 3.5740761756896973}, {'lengthRatio': 1.0570850372314453, 'stiffnessRatio': 4.611011505126953}, {'lengthRatio': 1.0818251371383667, 'stiffnessRatio': 5.276556015014648}]",0.4000000059604645,15720.3076171875,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3984999656677246}, {'lengthRatio': 1.0015599727630615, 'stiffnessRatio': 1.7460825443267822}, {'lengthRatio': 1.003730058670044, 'stiffnessRatio': 1.7460825443267822}, {'lengthRatio': 1.0059900283813477, 'stiffnessRatio': 1.7460825443267822}]"
V2_Cut_Sew_Knit_LoopTerry_2_6507,915.610595703125,46058.08984375,0.30000001192092896,1.0,1.0,1.0,20933.837890625,1.0,9.999999747378752e-05,,0.30000001192092896,3892.837646484375,288.0,25904.12109375,118.29873657226562,,20209.0,0.30000001192092896,,0.5,915.610595703125,0.029999999329447746,0.30000001192092896,
V1_Woven_Nylon_Canvas_6541,24540.697265625,341047.59375,0.30000001192092896,0.25,0.25,0.25,337921.96875,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9589524269104004}, {'lengthRatio': 1.0028400421142578, 'stiffnessRatio': 1.0899702310562134}, {'lengthRatio': 1.007912516593933, 'stiffnessRatio': 5.905242443084717}, {'lengthRatio': 1.0118350982666016, 'stiffnessRatio': 5.9185261726379395}]",0.30000001192092896,36818.53515625,169.6969757080078,1000000.0,24450.814453125,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0011299848556519, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0028749704360962, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0051450729370117, 'stiffnessRatio': 1.0}]",337921.96875,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9589524269104004}, {'lengthRatio': 1.0028400421142578, 'stiffnessRatio': 1.0899702310562134}, {'lengthRatio': 1.007912516593933, 'stiffnessRatio': 5.905242443084717}, {'lengthRatio': 1.0118350982666016, 'stiffnessRatio': 5.9185261726379395}]",0.27000001072883606,24540.697265625,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.07918049395084381}, {'lengthRatio': 1.0024125576019287, 'stiffnessRatio': 2.9321420192718506}, {'lengthRatio': 1.0062450170516968, 'stiffnessRatio': 2.9321420192718506}, {'lengthRatio': 1.0084949731826782, 'stiffnessRatio': 2.9321420192718506}]"
V2_Cut_Sew_Knit_Rib_1_6573,945.0432739257812,15372.708984375,0.30000001192092896,1.0,1.0,1.0,17091.1328125,1.0,9.999999747378752e-05,,0.30000001192092896,196.81114196777344,144.0,18794.248046875,3226.74267578125,,17557.03125,0.30000001192092896,,0.5,945.0432739257812,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Ponte_3_6613,808.8472900390625,74302.3203125,0.30000001192092896,1.0,1.0,1.0,35196.26171875,1.0,9.999999747378752e-05,,0.30000001192092896,1071.9310302734375,184.0,38768.56640625,5555.548828125,,33755.3203125,0.30000001192092896,,0.5,808.8472900390625,0.029999999329447746,0.30000001192092896,
V2_Non-Fabric_Tyvek_1_6653,37074.92578125,241002.40625,0.30000001192092896,0.25,0.25,0.25,213666.53125,0.25,9.999999747378752e-05,,0.30000001192092896,18607.634765625,132.0,264000.0,55623.66015625,,213666.53125,0.30000001192092896,,0.5,37074.92578125,0.029999999329447746,0.30000001192092896,
V2_Woven_Seersucker_2_6693,3543.395751953125,63819.50390625,0.30000001192092896,0.25,0.25,0.25,7662.9736328125,0.25,9.999999747378752e-05,,0.30000001192092896,6903.09423828125,88.0,85820.7578125,4476.65185546875,,7662.9736328125,0.30000001192092896,,0.5,3543.395751953125,0.029999999329447746,0.30000001192092896,
V2_Non-Fabric_Tyvek_2_6733,22214.97265625,59413.94140625,0.30000001192092896,0.25458383560180664,0.25241267681121826,0.25023263692855835,86050.9375,0.25241267681121826,9.999999747378752e-05,,0.30000001192092896,18000.0234375,60.0,93037.140625,26478.10546875,,86050.9375,0.30000001192092896,,0.5,22214.97265625,0.029999999329447746,0.30000001192092896,
V2_Woven_Corduroy_3_6771,13633.287109375,75342.8515625,0.30000001192092896,0.2888445258140564,0.2900197207927704,0.28964242339134216,22833.44921875,0.2900197207927704,9.999999747378752e-05,,0.30000001192092896,5910.82861328125,296.0,60169.3515625,22766.04296875,,23012.095703125,0.30000001192092896,,0.5,13633.287109375,0.029999999329447746,0.30000001192092896,
V2_Woven_Satin_3_6809,2597.445068359375,89235.5625,0.30000001192092896,0.33397310972213745,0.34083810448646545,0.3475923538208008,12795.3837890625,0.34083810448646545,9.999999747378752e-05,,0.30000001192092896,2530.585693359375,244.0,105213.5546875,2774.652587890625,,10008.9990234375,0.30000001192092896,,0.5,2597.445068359375,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_ITY_MatteJersey_3_6849,218.603759765625,25056.623046875,0.30000001192092896,1.0,1.0,1.0,28600.62109375,1.0,9.999999747378752e-05,,0.30000001192092896,137.888427734375,216.0,15145.6083984375,319.4980773925781,,28600.62109375,0.30000001192092896,,0.5,218.603759765625,0.029999999329447746,0.30000001192092896,
V2_Woven_Melton_Boiled_3_6889,14841.51171875,21292.84375,0.30000001192092896,0.25,0.25,0.25,16135.8076171875,0.25,9.999999747378752e-05,,0.30000001192092896,12984.1220703125,159.0,15518.3896484375,37101.94140625,,16135.8076171875,0.30000001192092896,,0.5,14841.51171875,0.029999999329447746,0.30000001192092896,
V2_Woven_Plain_3_6929,2612.481689453125,85118.5625,0.30000001192092896,0.25718533992767334,0.25148627161979675,0.25246864557266235,38517.4609375,0.25148627161979675,9.999999747378752e-05,,0.30000001192092896,3700.7412109375,60.0,93901.8203125,2120.790283203125,,38860.69921875,0.30000001192092896,,0.5,2612.481689453125,0.029999999329447746,0.30000001192092896,
V2_Woven_Denim_3_6969,14986.9599609375,55924.6171875,0.30000001192092896,0.3840797245502472,0.3864193558692932,0.3852240741252899,13976.9931640625,0.3864193558692932,9.999999747378752e-05,,0.30000001192092896,6291.515625,180.0,42180.7734375,23809.81640625,,12440.251953125,0.30000001192092896,,0.5,14986.9599609375,0.029999999329447746,0.30000001192092896,
V1_Woven_Cotton_Stretch_Sateen_7003,19938.755859375,514213.875,0.30000001192092896,0.25,0.25,0.25,274146.0,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8896424174308777}, {'lengthRatio': 1.0040874481201172, 'stiffnessRatio': 1.1986870765686035}, {'lengthRatio': 1.0266624689102173, 'stiffnessRatio': 1.1986870765686035}, {'lengthRatio': 1.0459949970245361, 'stiffnessRatio': 1.1986870765686035}]",0.30000001192092896,6090.982421875,229.79798889160156,459252.8125,49084.390625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.38430604338645935}, {'lengthRatio': 1.0028375387191772, 'stiffnessRatio': 2.177449941635132}, {'lengthRatio': 1.0162450075149536, 'stiffnessRatio': 2.177449941635132}, {'lengthRatio': 1.0285000801086426, 'stiffnessRatio': 2.177449941635132}]",274146.0,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8896424174308777}, {'lengthRatio': 1.0040874481201172, 'stiffnessRatio': 1.1986870765686035}, {'lengthRatio': 1.0266624689102173, 'stiffnessRatio': 1.1986870765686035}, {'lengthRatio': 1.0459949970245361, 'stiffnessRatio': 1.1986870765686035}]",0.5199999809265137,19938.755859375,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.27485740184783936}, {'lengthRatio': 1.0019899606704712, 'stiffnessRatio': 1.9447160959243774}, {'lengthRatio': 1.0058300495147705, 'stiffnessRatio': 1.9447160959243774}, {'lengthRatio': 1.0084949731826782, 'stiffnessRatio': 1.9447160959243774}]"
V1_Woven_Wool_7033,9991.84765625,269876.84375,0.0,0.0,0.0,0.0,344638.28125,0.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0141700506210327, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0475025177001953, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0735050439834595, 'stiffnessRatio': 1.0}]",0.0,8427.9072265625,427.7778015136719,512382.78125,17643.775390625,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.09589051455259323}, {'lengthRatio': 1.0037075281143188, 'stiffnessRatio': 1.9516658782958984}, {'lengthRatio': 1.0116649866104126, 'stiffnessRatio': 1.9516658782958984}, {'lengthRatio': 1.01683509349823, 'stiffnessRatio': 1.9516658782958984}]",344638.28125,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0141700506210327, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0475025177001953, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0735050439834595, 'stiffnessRatio': 1.0}]",1.3700000047683716,9991.84765625,0.029999999329447746,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.0018526968779042363}, {'lengthRatio': 1.0049550533294678, 'stiffnessRatio': 1.6499415636062622}, {'lengthRatio': 1.015412449836731, 'stiffnessRatio': 3.7053937911987305}, {'lengthRatio': 1.0226600170135498, 'stiffnessRatio': 3.7053937911987305}]"
V2_Woven_Eyelet_3_7069,4078.3544921875,95944.921875,0.30000001192092896,0.2523058354854584,0.2526107132434845,0.25454574823379517,19123.369140625,0.2526107132434845,9.999999747378752e-05,,0.30000001192092896,3677.710693359375,120.0,61220.5546875,6690.9140625,,17943.234375,0.30000001192092896,,0.5,4078.3544921875,0.029999999329447746,0.30000001192092896,
V2_Woven_Ripstop_3_7109,6448.24267578125,268484.9375,0.30000001192092896,0.2513144016265869,0.2514062523841858,0.2514316737651825,62840.28515625,0.2514062523841858,9.999999747378752e-05,,0.30000001192092896,6309.4970703125,136.0,270843.4375,8907.814453125,,60672.21875,0.30000001192092896,,0.5,6448.24267578125,0.029999999329447746,0.30000001192092896,
V1_Woven_Silk_Faille_7143,13802.83203125,258226.703125,0.0,0.0,0.0,0.0,530724.0625,0.0,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.2863890528678894}, {'lengthRatio': 1.0028400421142578, 'stiffnessRatio': 2.0690321922302246}, {'lengthRatio': 1.0204174518585205, 'stiffnessRatio': 2.0690321922302246}, {'lengthRatio': 1.0376651287078857, 'stiffnessRatio': 2.0690321922302246}]",0.0,67498.1484375,132.82827758789062,947015.125,3064.965576171875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9768525958061218}, {'lengthRatio': 1.0011299848556519, 'stiffnessRatio': 1.055949330329895}, {'lengthRatio': 1.0028749704360962, 'stiffnessRatio': 1.055949330329895}, {'lengthRatio': 1.0051450729370117, 'stiffnessRatio': 1.055949330329895}]",530724.0625,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.2863890528678894}, {'lengthRatio': 1.0028400421142578, 'stiffnessRatio': 2.0690321922302246}, {'lengthRatio': 1.0204174518585205, 'stiffnessRatio': 2.0690321922302246}, {'lengthRatio': 1.0376651287078857, 'stiffnessRatio': 2.0690321922302246}]",0.23999999463558197,13802.83203125,0.029999999329447746,0.0,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.16603697836399078}, {'lengthRatio': 1.0032525062561035, 'stiffnessRatio': 3.636197805404663}, {'lengthRatio': 1.0070799589157104, 'stiffnessRatio': 3.8725662231445312}, {'lengthRatio': 1.0093250274658203, 'stiffnessRatio': 3.8725662231445312}]"
V2_Woven_Twill_3_7175,23357.423828125,172693.328125,0.30000001192092896,0.25264236330986023,0.2512328326702118,0.2505442500114441,36139.5,0.2512328326702118,9.999999747378752e-05,,0.30000001192092896,6810.93017578125,200.0,130812.640625,33964.17578125,,37556.4765625,0.30000001192092896,,0.5,23357.423828125,0.029999999329447746,0.30000001192092896,
V1_Woven_Interlining_Acetate_Lining_7209,5347.96044921875,259998.75,0.30000001192092896,0.25,0.25,0.25,159346.75,0.25,9.999999747378752e-05,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0504150390625, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1620850563049316, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.246840000152588, 'stiffnessRatio': 10.08828353881836}]",0.30000001192092896,3070.957763671875,61.61616516113281,286181.21875,8823.3857421875,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6566916704177856}, {'lengthRatio': 1.0028325319290161, 'stiffnessRatio': 2.9513044357299805}, {'lengthRatio': 1.0062425136566162, 'stiffnessRatio': 3.4942893981933594}, {'lengthRatio': 1.0093400478363037, 'stiffnessRatio': 3.4942893981933594}]",159346.75,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0504150390625, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1620850563049316, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.246840000152588, 'stiffnessRatio': 10.08828353881836}]",0.10000000149011612,5347.96044921875,0.029999999329447746,0.30000001192092896,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.37365010380744934}, {'lengthRatio': 1.0024149417877197, 'stiffnessRatio': 3.846172332763672}, {'lengthRatio': 1.0054049491882324, 'stiffnessRatio': 3.846172332763672}, {'lengthRatio': 1.0076650381088257, 'stiffnessRatio': 3.846172332763672}]"
V2_Non-Fabric_PVC_1_7243,21163.48046875,311159.5,0.30000001192092896,0.25,0.25,0.25,623993.375,0.25,9.999999747378752e-05,,0.30000001192092896,20023.97265625,316.0,373911.75,40812.40625,,623993.375,0.30000001192092896,,0.5,21163.48046875,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Pointelle_2_7285,2343.095458984375,12981.962890625,0.30000001192092896,1.0,1.0,1.0,10771.2060546875,1.0,9.999999747378752e-05,,0.30000001192092896,503.6701354980469,288.0,9077.0185546875,12268.6103515625,,10771.2060546875,0.30000001192092896,,0.5,2343.095458984375,0.029999999329447746,0.30000001192092896,
V2_Woven_Chambray_Oxford_2_7325,5933.58740234375,131944.984375,0.30000001192092896,0.25184300541877747,0.25177064538002014,0.25203219056129456,33438.4765625,0.25177064538002014,9.999999747378752e-05,,0.30000001192092896,4816.4638671875,112.0,152268.703125,9414.021484375,,35196.8125,0.30000001192092896,,0.5,5933.58740234375,0.029999999329447746,0.30000001192092896,
V2_Woven_Dobby_3_7363,11548.1376953125,264704.09375,0.30000001192092896,0.25,0.25,0.25,6092.15673828125,0.25,9.999999747378752e-05,,0.30000001192092896,3501.474365234375,202.0,5813.47314453125,26365.8359375,,6124.87353515625,0.30000001192092896,,0.5,11548.1376953125,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_LowGaugeKnit_1_7403,1196.9150390625,17367.794921875,0.30000001192092896,1.0,1.0,1.0,11974.3525390625,1.0,9.999999747378752e-05,,0.30000001192092896,937.4765014648438,268.0,14235.8388671875,4949.45849609375,,10970.9619140625,0.30000001192092896,,0.5,1196.9150390625,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Waffle_2_7445,487.083984375,11272.6376953125,0.30000001192092896,1.0,1.0,1.0,10784.0224609375,1.0,9.999999747378752e-05,,0.30000001192092896,221.3681640625,192.0,7218.42333984375,1067.4273681640625,,10276.4404296875,0.30000001192092896,,0.5,487.083984375,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Mesh_Tulle_3_7487,205.6991729736328,10867.181640625,0.30000001192092896,0.7912777662277222,0.7083583474159241,0.7220844030380249,18772.41796875,0.7083583474159241,9.999999747378752e-05,,0.30000001192092896,63.849143981933594,16.0,7751.1826171875,922.327392578125,,16517.298828125,0.30000001192092896,,0.5,205.6991729736328,0.029999999329447746,0.30000001192092896,
V2_Woven_ClipJacquard_1_7529,1465.3822021484375,87049.4453125,0.30000001192092896,0.26101624965667725,0.2595190405845642,0.2643223702907562,5493.580078125,0.2595190405845642,9.999999747378752e-05,,0.30000001192092896,2204.177001953125,92.0,70773.2734375,2043.7830810546875,,5266.5224609375,0.30000001192092896,,0.5,1465.3822021484375,0.029999999329447746,0.30000001192092896,
V2_Woven_Flannel_1_7571,5781.412109375,136527.34375,0.30000001192092896,0.25104156136512756,0.2500864565372467,0.25015661120414734,5236.77880859375,0.2500864565372467,9.999999747378752e-05,,0.30000001192092896,3435.344970703125,152.0,100656.4453125,10702.6689453125,,6422.1201171875,0.30000001192092896,,0.5,5781.412109375,0.029999999329447746,0.30000001192092896,
V1_Cut_Sew_Knit_Cotton_Terry_Cloth_7605,6597.3447265625,35000.0,0.0,0.0,0.0,0.0,30000.0,0.0,9.999999747378752e-05,,0.0,8796.4599609375,230.0,45000.0,5969.0263671875,,30000.0,0.0,,0.5,6597.3447265625,0.029999999329447746,0.0,
V1_Cut_Sew_Knit_Cotton_Terry_Cloth_7606,6597.3447265625,35000.0,0.0,0.0,0.0,0.0,30000.0,0.0,9.999999747378752e-05,,0.0,8796.4599609375,230.0,45000.0,5969.0263671875,,30000.0,0.0,,0.5,6597.3447265625,0.029999999329447746,0.0,
V1_Cut_Sew_Knit_Cotton_Terry_Cloth_7607,6597.3447265625,35000.0,0.0,0.0,0.0,0.0,30000.0,0.0,9.999999747378752e-05,,0.0,8796.4599609375,230.0,45000.0,5969.0263671875,,30000.0,0.0,,0.5,6597.3447265625,0.029999999329447746,0.0,
V2_Cut_Sew_Knit_DoubleKnit_Interlock_2_7637,672.087158203125,118539.7578125,0.30000001192092896,1.0,1.0,1.0,58168.74609375,1.0,9.999999747378752e-05,,0.30000001192092896,572.8139038085938,176.0,40377.0390625,4295.24169921875,,58168.74609375,0.30000001192092896,,0.5,672.087158203125,0.029999999329447746,0.30000001192092896,
V2_Cut_Sew_Knit_Jersey_2_7677,2007.94091796875,23306.908203125,0.30000001192092896,1.0,1.0,1.0,15860.0986328125,1.0,9.999999747378752e-05,,0.30000001192092896,122.16793823242188,160.0,20901.072265625,6017.56005859375,,19589.1015625,0.30000001192092896,,0.5,2007.94091796875,0.029999999329447746,0.30000001192092896,
V2_Woven_Melton_Boiled_1_7715,18226.658203125,294134.25,0.30000001192092896,0.25,0.25,0.25,294134.25,0.25,9.999999747378752e-05,,0.30000001192092896,18226.658203125,336.0,189951.5,24295.296875,,55282.859375,0.30000001192092896,,0.5,18226.658203125,0.029999999329447746,0.30000001192092896,
