name,extensions.CLO_materials_fabric_property.physicalProperty.bendingLeftBias,extensions.CLO_materials_fabric_property.physicalProperty.bendingRightBias,extensions.CLO_materials_fabric_property.physicalProperty.bendingWarp,extensions.CLO_materials_fabric_property.physicalProperty.bendingWeft,extensions.CLO_materials_fabric_property.physicalProperty.bucklingRatioLeftBias,extensions.CLO_materials_fabric_property.physicalProperty.bucklingRatioRightBias,extensions.CLO_materials_fabric_property.physicalProperty.bucklingRatioWarp,extensions.CLO_materials_fabric_property.physicalProperty.bucklingRatioWeft,extensions.CLO_materials_fabric_property.physicalProperty.bucklingStiffnessLeftBias,extensions.CLO_materials_fabric_property.physicalProperty.bucklingStiffnessRightBias,extensions.CLO_materials_fabric_property.physicalProperty.bucklingStiffnessWarp,extensions.CLO_materials_fabric_property.physicalProperty.bucklingStiffnessWeft,extensions.CLO_materials_fabric_property.physicalProperty.density,extensions.CLO_materials_fabric_property.physicalProperty.friction,extensions.CLO_materials_fabric_property.physicalProperty.internalDamping,extensions.CLO_materials_fabric_property.physicalProperty.leftShear,extensions.CLO_materials_fabric_property.physicalProperty.rightShear,extensions.CLO_materials_fabric_property.physicalProperty.stretchWarp,extensions.CLO_materials_fabric_property.physicalProperty.stretchWeft,extensions.CLO_materials_fabric_property.physicalProperty.thickness,extensions.CLO_materials_fabric_property.textureMapping.type,extensions.KHR_materials_specular.specularFactor,pbrMetallicRoughness.metallicFactor,pbrMetallicRoughness.roughnessFactor,extensions.CLO_materials_fabric_property.physicalProperty.nonlinearLeftShear,extensions.CLO_materials_fabric_property.physicalProperty.nonlinearRightShear,extensions.CLO_materials_fabric_property.physicalProperty.nonlinearStretchWarp,extensions.CLO_materials_fabric_property.physicalProperty.nonlinearStretchWeft,normalTexture.extensions.KHR_texture_transform.offset,normalTexture.extensions.KHR_texture_transform.scale,normalTexture.index,normalTexture.scale,pbrMetallicRoughness.baseColorTexture.extensions.KHR_texture_transform.offset,pbrMetallicRoughness.baseColorTexture.extensions.KHR_texture_transform.scale,pbrMetallicRoughness.baseColorTexture.index,pbrMetallicRoughness.baseColorFactor,pbrMetallicRoughness.metallicRoughnessTexture.extensions.KHR_texture_transform.offset,pbrMetallicRoughness.metallicRoughnessTexture.extensions.KHR_texture_transform.scale,pbrMetallicRoughness.metallicRoughnessTexture.index,alphaMode
Fur_Mohair_2825,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,60000.0,130000.0,70000.0,0.5,0,0.15000000596046448,0.0,0.5,,,,,,,,,,,,"[0.43681275844573975, 0.4259053170681, 0.4045408368110657, 1.0]",,,,
Fur_Mohair_2828,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,60000.0,130000.0,70000.0,0.5,0,0.15000000596046448,0.0,0.5,,,,,,,,,,,,"[0.43681275844573975, 0.4259053170681, 0.4045408368110657, 1.0]",,,,
Fur_Mohair_2830,4398.22998046875,4398.22998046875,3769.911376953125,6283.185546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.029999999329447746,9.999999747378752e-05,60000.0,60000.0,130000.0,70000.0,0.5,0,0.15000000596046448,0.0,0.5,,,,,,,,,,,,"[0.43681275844573975, 0.4259053170681, 0.4045408368110657, 1.0]",,,,
Fur_Muskrat_Belly_2853,4084.070556640625,4084.070556640625,3769.911376953125,4398.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,660000.0,1700000.0,700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.011126082390546799, 0.007184559479355812, 0.004327108152210712, 1.0]",,,,
Fur_Muskrat_Belly_2854,4084.070556640625,4084.070556640625,3769.911376953125,4398.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,660000.0,1700000.0,700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.011126082390546799, 0.007184559479355812, 0.004327108152210712, 1.0]",,,,
Fur_Muskrat_Belly_2855,4084.070556640625,4084.070556640625,3769.911376953125,4398.22998046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,660000.0,1700000.0,700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.011126082390546799, 0.007184559479355812, 0.004327108152210712, 1.0]",,,,
Fur_Rabbit_2877,4555.3095703125,4555.3095703125,5340.70751953125,3769.911376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,660000.0,1700000.0,700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.0028788275085389614, 0.0020508442539721727, 0.0013732005609199405, 1.0]",,,,
Fur_Rabbit_2878,4555.3095703125,4555.3095703125,5340.70751953125,3769.911376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,660000.0,1700000.0,700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.0028788275085389614, 0.0020508442539721727, 0.0013732005609199405, 1.0]",,,,
Fur_Rabbit_2879,4555.3095703125,4555.3095703125,5340.70751953125,3769.911376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.30303955078125,0.029999999329447746,9.999999747378752e-05,660000.0,660000.0,1700000.0,700000.0,0.6700000166893005,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.04358084499835968}, {'lengthRatio': 1.0745949745178223, 'stiffnessRatio': 3.4170138835906982}, {'lengthRatio': 1.172510027885437, 'stiffnessRatio': 9.49077033996582}, {'lengthRatio': 1.2485100030899048, 'stiffnessRatio': 15.284012794494629}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.15631727874279022}, {'lengthRatio': 1.070002555847168, 'stiffnessRatio': 3.400958776473999}, {'lengthRatio': 1.1683449745178223, 'stiffnessRatio': 8.112329483032227}, {'lengthRatio': 1.2443450689315796, 'stiffnessRatio': 10.630495071411133}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.042810145765542984}, {'lengthRatio': 1.0995949506759644, 'stiffnessRatio': 2.761101245880127}, {'lengthRatio': 1.197510004043579, 'stiffnessRatio': 5.695216655731201}, {'lengthRatio': 1.2735100984573364, 'stiffnessRatio': 6.4740986824035645}]",,,,,,,,"[0.0028788275085389614, 0.0020508442539721727, 0.0013732005609199405, 1.0]",,,,
Interlining_Acetate_Lining_2903,5347.96044921875,5347.96044921875,8823.3857421875,3070.957763671875,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,61.61616516113281,0.029999999329447746,9.999999747378752e-05,159346.75,159346.75,259998.75,286181.21875,0.10000000149011612,0,0.15000000596046448,0.0,0.4300000071525574,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0504150390625, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1620850563049316, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.246840000152588, 'stiffnessRatio': 10.08828353881836}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0504150390625, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1620850563049316, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.246840000152588, 'stiffnessRatio': 10.08828353881836}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.37365010380744934}, {'lengthRatio': 1.0024149417877197, 'stiffnessRatio': 3.846172332763672}, {'lengthRatio': 1.0054049491882324, 'stiffnessRatio': 3.846172332763672}, {'lengthRatio': 1.0076650381088257, 'stiffnessRatio': 3.846172332763672}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6566916704177856}, {'lengthRatio': 1.0028325319290161, 'stiffnessRatio': 2.9513044357299805}, {'lengthRatio': 1.0062425136566162, 'stiffnessRatio': 3.4942893981933594}, {'lengthRatio': 1.0093400478363037, 'stiffnessRatio': 3.4942893981933594}]","[-0.0, 1.0]","[0.005812499672174454, 0.005832592491060495]",42.0,0.5,"[-0.0, 1.0]","[0.011534180492162704, 0.011534180492162704]",41.0,"[1.0, 1.0, 1.0, 0.7999999523162842]",,,,BLEND
Knit_Cotton_Jersey_2933,1722.732421875,1722.732421875,6138.9189453125,482.36505126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.80807495117188,0.029999999329447746,9.999999747378752e-05,39515.85546875,39515.85546875,149515.078125,238675.53125,0.7799999713897705,0,0.15000000596046448,0.0,,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.070004940032959, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2533375024795532, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.3918401002883911, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.070004940032959, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2533375024795532, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.3918401002883911, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.056667447090149, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2137550115585327, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.3335050344467163, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0554225444793701, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2366750240325928, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.3751699924468994, 'stiffnessRatio': 1.0}]","[-0.0, 1.0]","[0.011273957788944244, 0.008539710193872452]",44.0,0.5,"[-0.0, 1.0]","[0.011273957788944244, 0.008539710193872452]",43.0,,"[-0.0, 1.0]","[0.011273957788944244, 0.008539710193872452]",45.0,
Knit_Cotton_Rayon Jersey_2963,650.1442260742188,650.1442260742188,2202.101318359375,128.83041381835938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.40403747558594,0.029999999329447746,9.999999747378752e-05,45058.77734375,45058.77734375,27841.341796875,14884.515625,0.5099999904632568,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9727472066879272}, {'lengthRatio': 1.0825049877166748, 'stiffnessRatio': 1.3195970058441162}, {'lengthRatio': 1.2158374786376953, 'stiffnessRatio': 1.9041950702667236}, {'lengthRatio': 1.3168400526046753, 'stiffnessRatio': 2.8433432579040527}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9727472066879272}, {'lengthRatio': 1.0825049877166748, 'stiffnessRatio': 1.3195970058441162}, {'lengthRatio': 1.2158374786376953, 'stiffnessRatio': 1.9041950702667236}, {'lengthRatio': 1.3168400526046753, 'stiffnessRatio': 2.8433432579040527}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8473994731903076}, {'lengthRatio': 1.0704225301742554, 'stiffnessRatio': 2.0396480560302734}, {'lengthRatio': 1.1687450408935547, 'stiffnessRatio': 4.467128753662109}, {'lengthRatio': 1.243499994277954, 'stiffnessRatio': 7.398773670196533}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.9188269972801208}, {'lengthRatio': 1.1200050115585327, 'stiffnessRatio': 1.6973081827163696}, {'lengthRatio': 1.320004940032959, 'stiffnessRatio': 1.6973081827163696}, {'lengthRatio': 1.4710050821304321, 'stiffnessRatio': 1.6973081827163696}]","[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",47.0,0.5,"[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",46.0,,,,,
Knit_Fleece_Terry_2993,7672.89990234375,7672.89990234375,11693.6083984375,6905.90966796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.2626190185547,0.029999999329447746,9.999999747378752e-05,134264.609375,134264.609375,38348.17578125,60241.4765625,1.1699999570846558,0,0.15000000596046448,0.0,,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.047087550163269, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1554224491119385, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2376749515533447, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.047087550163269, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1554224491119385, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.2376749515533447, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.01303842943161726}, {'lengthRatio': 1.0295850038528442, 'stiffnessRatio': 3.903463840484619}, {'lengthRatio': 1.0712499618530273, 'stiffnessRatio': 5.486284255981445}, {'lengthRatio': 1.1035000085830688, 'stiffnessRatio': 6.6169753074646}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.7309545278549194}, {'lengthRatio': 1.0370874404907227, 'stiffnessRatio': 1.9345215559005737}, {'lengthRatio': 1.10207998752594, 'stiffnessRatio': 2.200955867767334}, {'lengthRatio': 1.1518300771713257, 'stiffnessRatio': 2.7802512645721436}]","[-0.0, 1.0]","[0.011534180492162704, 0.011534180492162704]",49.0,0.10000000149011612,"[-0.0, 1.0]","[0.011534180492162704, 0.011534180492162704]",48.0,,"[-0.0, 1.0]","[0.011534180492162704, 0.011534180492162704]",50.0,
Knit_Pique_Jersey_3025,4239.419921875,4239.419921875,11142.333984375,1536.9769287109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.47476196289062,0.029999999329447746,9.999999747378752e-05,132063.578125,132063.578125,65483.20703125,65264.8828125,0.8500000238418579,0,0.15000000596046448,0.0,,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8462015986442566}, {'lengthRatio': 1.0237499475479126, 'stiffnessRatio': 2.0658931732177734}, {'lengthRatio': 1.0654150247573853, 'stiffnessRatio': 2.2489633560180664}, {'lengthRatio': 1.0976650714874268, 'stiffnessRatio': 2.707200288772583}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8462015986442566}, {'lengthRatio': 1.0237499475479126, 'stiffnessRatio': 2.0658931732177734}, {'lengthRatio': 1.0654150247573853, 'stiffnessRatio': 2.2489633560180664}, {'lengthRatio': 1.0976650714874268, 'stiffnessRatio': 2.707200288772583}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.845366358757019}, {'lengthRatio': 1.0287524461746216, 'stiffnessRatio': 1.760956048965454}, {'lengthRatio': 1.0837500095367432, 'stiffnessRatio': 1.8411842584609985}, {'lengthRatio': 1.1259950399398804, 'stiffnessRatio': 2.5646920204162598}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.8605183959007263}, {'lengthRatio': 1.0287549495697021, 'stiffnessRatio': 1.6837965250015259}, {'lengthRatio': 1.0837475061416626, 'stiffnessRatio': 2.171501636505127}, {'lengthRatio': 1.1259900331497192, 'stiffnessRatio': 2.8151509761810303}]","[0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",52.0,0.5,"[0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",51.0,,"[0.0, 1.0]","[0.005766845773905516, 0.005766845773905516]",53.0,
Knit_Terry_3055,13994.5791015625,13994.5791015625,23779.69921875,9200.888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0404052734375,0.029999999329447746,9.999999747378752e-05,177763.53125,177763.53125,500.0,48205.34375,1.75,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0316674709320068, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0983325242996216, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1493350267410278, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0316674709320068, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0983325242996216, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.1493350267410278, 'stiffnessRatio': 1.0}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 1.0}, {'lengthRatio': 1.0191650390625, 'stiffnessRatio': 611.113525390625}, {'lengthRatio': 1.0454175472259521, 'stiffnessRatio': 743.0236206054688}, {'lengthRatio': 1.0676751136779785, 'stiffnessRatio': 892.2020263671875}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.16932491958141327}, {'lengthRatio': 1.036252498626709, 'stiffnessRatio': 2.1246700286865234}, {'lengthRatio': 1.090417504310608, 'stiffnessRatio': 2.903430461883545}, {'lengthRatio': 1.1326650381088257, 'stiffnessRatio': 3.4161264896392822}]","[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",55.0,0.5,"[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",54.0,,,,,
Leather_Lambskin_3083,9967.8798828125,9967.8798828125,20034.62890625,6516.4228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.78790283203125,0.029999999329447746,9.999999747378752e-05,472419.0,472419.0,393580.53125,189277.8125,0.8399999737739563,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.06833784282207489}, {'lengthRatio': 1.0095875263214111, 'stiffnessRatio': 1.2767086029052734}, {'lengthRatio': 1.022497534751892, 'stiffnessRatio': 1.3343985080718994}, {'lengthRatio': 1.0335050821304321, 'stiffnessRatio': 1.706717848777771}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.06833784282207489}, {'lengthRatio': 1.0095875263214111, 'stiffnessRatio': 1.2767086029052734}, {'lengthRatio': 1.022497534751892, 'stiffnessRatio': 1.3343985080718994}, {'lengthRatio': 1.0335050821304321, 'stiffnessRatio': 1.706717848777771}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3498303294181824}, {'lengthRatio': 1.0040899515151978, 'stiffnessRatio': 1.8934379816055298}, {'lengthRatio': 1.0133349895477295, 'stiffnessRatio': 2.540776014328003}, {'lengthRatio': 1.0193300247192383, 'stiffnessRatio': 2.540776014328003}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.5884796380996704}, {'lengthRatio': 1.0104124546051025, 'stiffnessRatio': 1.9046034812927246}, {'lengthRatio': 1.0254199504852295, 'stiffnessRatio': 3.512845754623413}, {'lengthRatio': 1.0376750230789185, 'stiffnessRatio': 4.523660182952881}]","[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",57.0,0.5,"[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",56.0,,,,,
Linen_3109,15720.3076171875,15720.3076171875,24540.697265625,9206.880859375,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.25,0.25,0.25,0.25,186.8686981201172,0.029999999329447746,9.999999747378752e-05,77972.359375,77972.359375,572710.625,455240.21875,0.4000000059604645,0,0.15000000596046448,0.0,0.5,"[{'lengthRatio': 1.0, 'stiffnessRatio': 0.5557068586349487}, {'lengthRatio': 1.0245875120162964, 'stiffnessRatio': 3.5740761756896973}, {'lengthRatio': 1.0570850372314453, 'stiffnessRatio': 4.611011505126953}, {'lengthRatio': 1.0818251371383667, 'stiffnessRatio': 5.276556015014648}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.5557068586349487}, {'lengthRatio': 1.0245875120162964, 'stiffnessRatio': 3.5740761756896973}, {'lengthRatio': 1.0570850372314453, 'stiffnessRatio': 4.611011505126953}, {'lengthRatio': 1.0818251371383667, 'stiffnessRatio': 5.276556015014648}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.3984999656677246}, {'lengthRatio': 1.0015599727630615, 'stiffnessRatio': 1.7460825443267822}, {'lengthRatio': 1.003730058670044, 'stiffnessRatio': 1.7460825443267822}, {'lengthRatio': 1.0059900283813477, 'stiffnessRatio': 1.7460825443267822}]","[{'lengthRatio': 1.0, 'stiffnessRatio': 0.6182380318641663}, {'lengthRatio': 1.0036674737930298, 'stiffnessRatio': 2.1966423988342285}, {'lengthRatio': 1.0150024890899658, 'stiffnessRatio': 2.1966423988342285}, {'lengthRatio': 1.0243350267410278, 'stiffnessRatio': 2.1966423988342285}]","[-0.0, 1.0]","[0.005767012946307659, 0.005767012946307659]",58.0,0.5,,,,,,,,
